t-30,t,t-29,t-28,t-27,t-26,t-25,t-24,t-23,t-22,t-21,t-20,t-19,t-18,t-17,t-16,t-15,t-14,t-13,t-12,t-11,t-10,t-9,t-8,t-7,t-6,t-5,t-4,t-3,t-2,t-1
188525474.0,62039839.0,220391295.0,38068607.0,-101868556.0,-99327289.0,-55405819.0,147466544.0,67068508.0,-4378747.0,-115314142.0,-155880415.0,-184808779.0,-74880741.0,-9651436.0,262695774.0,-3334945.0,59387792.0,-64131112.0,-158285637.0,-53983906.0,193265453.0,152211604.0,-48802459.0,-10057241.0,-33543629.0,-46221437.0,58153517.0,-26875086.0,-32200100.0,-96463405.0
220391295.0,-115913618.0,38068607.0,-101868556.0,-99327289.0,-55405819.0,147466544.0,67068508.0,-4378747.0,-115314142.0,-155880415.0,-184808779.0,-74880741.0,-9651436.0,262695774.0,-3334945.0,59387792.0,-64131112.0,-158285637.0,-53983906.0,193265453.0,152211604.0,-48802459.0,-10057241.0,-33543629.0,-46221437.0,58153517.0,-26875086.0,-32200100.0,-96463405.0,62039839.0
38068607.0,-205036761.0,-101868556.0,-99327289.0,-55405819.0,147466544.0,67068508.0,-4378747.0,-115314142.0,-155880415.0,-184808779.0,-74880741.0,-9651436.0,262695774.0,-3334945.0,59387792.0,-64131112.0,-158285637.0,-53983906.0,193265453.0,152211604.0,-48802459.0,-10057241.0,-33543629.0,-46221437.0,58153517.0,-26875086.0,-32200100.0,-96463405.0,62039839.0,-115913618.0
-101868556.0,20692260.0,-99327289.0,-55405819.0,147466544.0,67068508.0,-4378747.0,-115314142.0,-155880415.0,-184808779.0,-74880741.0,-9651436.0,262695774.0,-3334945.0,59387792.0,-64131112.0,-158285637.0,-53983906.0,193265453.0,152211604.0,-48802459.0,-10057241.0,-33543629.0,-46221437.0,58153517.0,-26875086.0,-32200100.0,-96463405.0,62039839.0,-115913618.0,-205036761.0
-99327289.0,78874203.0,-55405819.0,147466544.0,67068508.0,-4378747.0,-115314142.0,-155880415.0,-184808779.0,-74880741.0,-9651436.0,262695774.0,-3334945.0,59387792.0,-64131112.0,-158285637.0,-53983906.0,193265453.0,152211604.0,-48802459.0,-10057241.0,-33543629.0,-46221437.0,58153517.0,-26875086.0,-32200100.0,-96463405.0,62039839.0,-115913618.0,-205036761.0,20692260.0
-55405819.0,171607534.0,147466544.0,67068508.0,-4378747.0,-115314142.0,-155880415.0,-184808779.0,-74880741.0,-9651436.0,262695774.0,-3334945.0,59387792.0,-64131112.0,-158285637.0,-53983906.0,193265453.0,152211604.0,-48802459.0,-10057241.0,-33543629.0,-46221437.0,58153517.0,-26875086.0,-32200100.0,-96463405.0,62039839.0,-115913618.0,-205036761.0,20692260.0,78874203.0
147466544.0,2552856.0,67068508.0,-4378747.0,-115314142.0,-155880415.0,-184808779.0,-74880741.0,-9651436.0,262695774.0,-3334945.0,59387792.0,-64131112.0,-158285637.0,-53983906.0,193265453.0,152211604.0,-48802459.0,-10057241.0,-33543629.0,-46221437.0,58153517.0,-26875086.0,-32200100.0,-96463405.0,62039839.0,-115913618.0,-205036761.0,20692260.0,78874203.0,171607534.0
67068508.0,57123692.0,-4378747.0,-115314142.0,-155880415.0,-184808779.0,-74880741.0,-9651436.0,262695774.0,-3334945.0,59387792.0,-64131112.0,-158285637.0,-53983906.0,193265453.0,152211604.0,-48802459.0,-10057241.0,-33543629.0,-46221437.0,58153517.0,-26875086.0,-32200100.0,-96463405.0,62039839.0,-115913618.0,-205036761.0,20692260.0,78874203.0,171607534.0,2552856.0
-4378747.0,-88550752.0,-115314142.0,-155880415.0,-184808779.0,-74880741.0,-9651436.0,262695774.0,-3334945.0,59387792.0,-64131112.0,-158285637.0,-53983906.0,193265453.0,152211604.0,-48802459.0,-10057241.0,-33543629.0,-46221437.0,58153517.0,-26875086.0,-32200100.0,-96463405.0,62039839.0,-115913618.0,-205036761.0,20692260.0,78874203.0,171607534.0,2552856.0,57123692.0
-115314142.0,-131792559.0,-155880415.0,-184808779.0,-74880741.0,-9651436.0,262695774.0,-3334945.0,59387792.0,-64131112.0,-158285637.0,-53983906.0,193265453.0,152211604.0,-48802459.0,-10057241.0,-33543629.0,-46221437.0,58153517.0,-26875086.0,-32200100.0,-96463405.0,62039839.0,-115913618.0,-205036761.0,20692260.0,78874203.0,171607534.0,2552856.0,57123692.0,-88550752.0
-155880415.0,-65887297.0,-184808779.0,-74880741.0,-9651436.0,262695774.0,-3334945.0,59387792.0,-64131112.0,-158285637.0,-53983906.0,193265453.0,152211604.0,-48802459.0,-10057241.0,-33543629.0,-46221437.0,58153517.0,-26875086.0,-32200100.0,-96463405.0,62039839.0,-115913618.0,-205036761.0,20692260.0,78874203.0,171607534.0,2552856.0,57123692.0,-88550752.0,-131792559.0
-184808779.0,216324616.0,-74880741.0,-9651436.0,262695774.0,-3334945.0,59387792.0,-64131112.0,-158285637.0,-53983906.0,193265453.0,152211604.0,-48802459.0,-10057241.0,-33543629.0,-46221437.0,58153517.0,-26875086.0,-32200100.0,-96463405.0,62039839.0,-115913618.0,-205036761.0,20692260.0,78874203.0,171607534.0,2552856.0,57123692.0,-88550752.0,-131792559.0,-65887297.0
-74880741.0,105931051.0,-9651436.0,262695774.0,-3334945.0,59387792.0,-64131112.0,-158285637.0,-53983906.0,193265453.0,152211604.0,-48802459.0,-10057241.0,-33543629.0,-46221437.0,58153517.0,-26875086.0,-32200100.0,-96463405.0,62039839.0,-115913618.0,-205036761.0,20692260.0,78874203.0,171607534.0,2552856.0,57123692.0,-88550752.0,-131792559.0,-65887297.0,216324616.0
-9651436.0,76184779.0,262695774.0,-3334945.0,59387792.0,-64131112.0,-158285637.0,-53983906.0,193265453.0,152211604.0,-48802459.0,-10057241.0,-33543629.0,-46221437.0,58153517.0,-26875086.0,-32200100.0,-96463405.0,62039839.0,-115913618.0,-205036761.0,20692260.0,78874203.0,171607534.0,2552856.0,57123692.0,-88550752.0,-131792559.0,-65887297.0,216324616.0,105931051.0
262695774.0,-115346216.0,-3334945.0,59387792.0,-64131112.0,-158285637.0,-53983906.0,193265453.0,152211604.0,-48802459.0,-10057241.0,-33543629.0,-46221437.0,58153517.0,-26875086.0,-32200100.0,-96463405.0,62039839.0,-115913618.0,-205036761.0,20692260.0,78874203.0,171607534.0,2552856.0,57123692.0,-88550752.0,-131792559.0,-65887297.0,216324616.0,105931051.0,76184779.0
-3334945.0,-46217192.0,59387792.0,-64131112.0,-158285637.0,-53983906.0,193265453.0,152211604.0,-48802459.0,-10057241.0,-33543629.0,-46221437.0,58153517.0,-26875086.0,-32200100.0,-96463405.0,62039839.0,-115913618.0,-205036761.0,20692260.0,78874203.0,171607534.0,2552856.0,57123692.0,-88550752.0,-131792559.0,-65887297.0,216324616.0,105931051.0,76184779.0,-115346216.0
59387792.0,-166637363.0,-64131112.0,-158285637.0,-53983906.0,193265453.0,152211604.0,-48802459.0,-10057241.0,-33543629.0,-46221437.0,58153517.0,-26875086.0,-32200100.0,-96463405.0,62039839.0,-115913618.0,-205036761.0,20692260.0,78874203.0,171607534.0,2552856.0,57123692.0,-88550752.0,-131792559.0,-65887297.0,216324616.0,105931051.0,76184779.0,-115346216.0,-46217192.0
-64131112.0,-102365376.0,-158285637.0,-53983906.0,193265453.0,152211604.0,-48802459.0,-10057241.0,-33543629.0,-46221437.0,58153517.0,-26875086.0,-32200100.0,-96463405.0,62039839.0,-115913618.0,-205036761.0,20692260.0,78874203.0,171607534.0,2552856.0,57123692.0,-88550752.0,-131792559.0,-65887297.0,216324616.0,105931051.0,76184779.0,-115346216.0,-46217192.0,-166637363.0
-158285637.0,72154416.0,-53983906.0,193265453.0,152211604.0,-48802459.0,-10057241.0,-33543629.0,-46221437.0,58153517.0,-26875086.0,-32200100.0,-96463405.0,62039839.0,-115913618.0,-205036761.0,20692260.0,78874203.0,171607534.0,2552856.0,57123692.0,-88550752.0,-131792559.0,-65887297.0,216324616.0,105931051.0,76184779.0,-115346216.0,-46217192.0,-166637363.0,-102365376.0
-53983906.0,78507240.0,193265453.0,152211604.0,-48802459.0,-10057241.0,-33543629.0,-46221437.0,58153517.0,-26875086.0,-32200100.0,-96463405.0,62039839.0,-115913618.0,-205036761.0,20692260.0,78874203.0,171607534.0,2552856.0,57123692.0,-88550752.0,-131792559.0,-65887297.0,216324616.0,105931051.0,76184779.0,-115346216.0,-46217192.0,-166637363.0,-102365376.0,72154416.0
193265453.0,-80227667.0,152211604.0,-48802459.0,-10057241.0,-33543629.0,-46221437.0,58153517.0,-26875086.0,-32200100.0,-96463405.0,62039839.0,-115913618.0,-205036761.0,20692260.0,78874203.0,171607534.0,2552856.0,57123692.0,-88550752.0,-131792559.0,-65887297.0,216324616.0,105931051.0,76184779.0,-115346216.0,-46217192.0,-166637363.0,-102365376.0,72154416.0,78507240.0
152211604.0,-1421516.0,-48802459.0,-10057241.0,-33543629.0,-46221437.0,58153517.0,-26875086.0,-32200100.0,-96463405.0,62039839.0,-115913618.0,-205036761.0,20692260.0,78874203.0,171607534.0,2552856.0,57123692.0,-88550752.0,-131792559.0,-65887297.0,216324616.0,105931051.0,76184779.0,-115346216.0,-46217192.0,-166637363.0,-102365376.0,72154416.0,78507240.0,-80227667.0
-48802459.0,-11852110.0,-10057241.0,-33543629.0,-46221437.0,58153517.0,-26875086.0,-32200100.0,-96463405.0,62039839.0,-115913618.0,-205036761.0,20692260.0,78874203.0,171607534.0,2552856.0,57123692.0,-88550752.0,-131792559.0,-65887297.0,216324616.0,105931051.0,76184779.0,-115346216.0,-46217192.0,-166637363.0,-102365376.0,72154416.0,78507240.0,-80227667.0,-1421516.0
-10057241.0,-166723702.0,-33543629.0,-46221437.0,58153517.0,-26875086.0,-32200100.0,-96463405.0,62039839.0,-115913618.0,-205036761.0,20692260.0,78874203.0,171607534.0,2552856.0,57123692.0,-88550752.0,-131792559.0,-65887297.0,216324616.0,105931051.0,76184779.0,-115346216.0,-46217192.0,-166637363.0,-102365376.0,72154416.0,78507240.0,-80227667.0,-1421516.0,-11852110.0
-33543629.0,-67746161.0,-46221437.0,58153517.0,-26875086.0,-32200100.0,-96463405.0,62039839.0,-115913618.0,-205036761.0,20692260.0,78874203.0,171607534.0,2552856.0,57123692.0,-88550752.0,-131792559.0,-65887297.0,216324616.0,105931051.0,76184779.0,-115346216.0,-46217192.0,-166637363.0,-102365376.0,72154416.0,78507240.0,-80227667.0,-1421516.0,-11852110.0,-166723702.0
-46221437.0,187230443.0,58153517.0,-26875086.0,-32200100.0,-96463405.0,62039839.0,-115913618.0,-205036761.0,20692260.0,78874203.0,171607534.0,2552856.0,57123692.0,-88550752.0,-131792559.0,-65887297.0,216324616.0,105931051.0,76184779.0,-115346216.0,-46217192.0,-166637363.0,-102365376.0,72154416.0,78507240.0,-80227667.0,-1421516.0,-11852110.0,-166723702.0,-67746161.0
58153517.0,200938978.0,-26875086.0,-32200100.0,-96463405.0,62039839.0,-115913618.0,-205036761.0,20692260.0,78874203.0,171607534.0,2552856.0,57123692.0,-88550752.0,-131792559.0,-65887297.0,216324616.0,105931051.0,76184779.0,-115346216.0,-46217192.0,-166637363.0,-102365376.0,72154416.0,78507240.0,-80227667.0,-1421516.0,-11852110.0,-166723702.0,-67746161.0,187230443.0
-26875086.0,226336417.0,-32200100.0,-96463405.0,62039839.0,-115913618.0,-205036761.0,20692260.0,78874203.0,171607534.0,2552856.0,57123692.0,-88550752.0,-131792559.0,-65887297.0,216324616.0,105931051.0,76184779.0,-115346216.0,-46217192.0,-166637363.0,-102365376.0,72154416.0,78507240.0,-80227667.0,-1421516.0,-11852110.0,-166723702.0,-67746161.0,187230443.0,200938978.0
-32200100.0,27007181.0,-96463405.0,62039839.0,-115913618.0,-205036761.0,20692260.0,78874203.0,171607534.0,2552856.0,57123692.0,-88550752.0,-131792559.0,-65887297.0,216324616.0,105931051.0,76184779.0,-115346216.0,-46217192.0,-166637363.0,-102365376.0,72154416.0,78507240.0,-80227667.0,-1421516.0,-11852110.0,-166723702.0,-67746161.0,187230443.0,200938978.0,226336417.0
-96463405.0,-62810906.0,62039839.0,-115913618.0,-205036761.0,20692260.0,78874203.0,171607534.0,2552856.0,57123692.0,-88550752.0,-131792559.0,-65887297.0,216324616.0,105931051.0,76184779.0,-115346216.0,-46217192.0,-166637363.0,-102365376.0,72154416.0,78507240.0,-80227667.0,-1421516.0,-11852110.0,-166723702.0,-67746161.0,187230443.0,200938978.0,226336417.0,27007181.0
62039839.0,-210658771.0,-115913618.0,-205036761.0,20692260.0,78874203.0,171607534.0,2552856.0,57123692.0,-88550752.0,-131792559.0,-65887297.0,216324616.0,105931051.0,76184779.0,-115346216.0,-46217192.0,-166637363.0,-102365376.0,72154416.0,78507240.0,-80227667.0,-1421516.0,-11852110.0,-166723702.0,-67746161.0,187230443.0,200938978.0,226336417.0,27007181.0,-62810906.0
-115913618.0,-101844875.0,-205036761.0,20692260.0,78874203.0,171607534.0,2552856.0,57123692.0,-88550752.0,-131792559.0,-65887297.0,216324616.0,105931051.0,76184779.0,-115346216.0,-46217192.0,-166637363.0,-102365376.0,72154416.0,78507240.0,-80227667.0,-1421516.0,-11852110.0,-166723702.0,-67746161.0,187230443.0,200938978.0,226336417.0,27007181.0,-62810906.0,-210658771.0
-205036761.0,84380852.0,20692260.0,78874203.0,171607534.0,2552856.0,57123692.0,-88550752.0,-131792559.0,-65887297.0,216324616.0,105931051.0,76184779.0,-115346216.0,-46217192.0,-166637363.0,-102365376.0,72154416.0,78507240.0,-80227667.0,-1421516.0,-11852110.0,-166723702.0,-67746161.0,187230443.0,200938978.0,226336417.0,27007181.0,-62810906.0,-210658771.0,-101844875.0
20692260.0,-77931166.0,78874203.0,171607534.0,2552856.0,57123692.0,-88550752.0,-131792559.0,-65887297.0,216324616.0,105931051.0,76184779.0,-115346216.0,-46217192.0,-166637363.0,-102365376.0,72154416.0,78507240.0,-80227667.0,-1421516.0,-11852110.0,-166723702.0,-67746161.0,187230443.0,200938978.0,226336417.0,27007181.0,-62810906.0,-210658771.0,-101844875.0,84380852.0
78874203.0,-88108819.0,171607534.0,2552856.0,57123692.0,-88550752.0,-131792559.0,-65887297.0,216324616.0,105931051.0,76184779.0,-115346216.0,-46217192.0,-166637363.0,-102365376.0,72154416.0,78507240.0,-80227667.0,-1421516.0,-11852110.0,-166723702.0,-67746161.0,187230443.0,200938978.0,226336417.0,27007181.0,-62810906.0,-210658771.0,-101844875.0,84380852.0,-77931166.0
171607534.0,-70935676.0,2552856.0,57123692.0,-88550752.0,-131792559.0,-65887297.0,216324616.0,105931051.0,76184779.0,-115346216.0,-46217192.0,-166637363.0,-102365376.0,72154416.0,78507240.0,-80227667.0,-1421516.0,-11852110.0,-166723702.0,-67746161.0,187230443.0,200938978.0,226336417.0,27007181.0,-62810906.0,-210658771.0,-101844875.0,84380852.0,-77931166.0,-88108819.0
2552856.0,-118990432.0,57123692.0,-88550752.0,-131792559.0,-65887297.0,216324616.0,105931051.0,76184779.0,-115346216.0,-46217192.0,-166637363.0,-102365376.0,72154416.0,78507240.0,-80227667.0,-1421516.0,-11852110.0,-166723702.0,-67746161.0,187230443.0,200938978.0,226336417.0,27007181.0,-62810906.0,-210658771.0,-101844875.0,84380852.0,-77931166.0,-88108819.0,-70935676.0
57123692.0,-154720842.0,-88550752.0,-131792559.0,-65887297.0,216324616.0,105931051.0,76184779.0,-115346216.0,-46217192.0,-166637363.0,-102365376.0,72154416.0,78507240.0,-80227667.0,-1421516.0,-11852110.0,-166723702.0,-67746161.0,187230443.0,200938978.0,226336417.0,27007181.0,-62810906.0,-210658771.0,-101844875.0,84380852.0,-77931166.0,-88108819.0,-70935676.0,-118990432.0
-88550752.0,-37163885.0,-131792559.0,-65887297.0,216324616.0,105931051.0,76184779.0,-115346216.0,-46217192.0,-166637363.0,-102365376.0,72154416.0,78507240.0,-80227667.0,-1421516.0,-11852110.0,-166723702.0,-67746161.0,187230443.0,200938978.0,226336417.0,27007181.0,-62810906.0,-210658771.0,-101844875.0,84380852.0,-77931166.0,-88108819.0,-70935676.0,-118990432.0,-154720842.0
-131792559.0,73222994.0,-65887297.0,216324616.0,105931051.0,76184779.0,-115346216.0,-46217192.0,-166637363.0,-102365376.0,72154416.0,78507240.0,-80227667.0,-1421516.0,-11852110.0,-166723702.0,-67746161.0,187230443.0,200938978.0,226336417.0,27007181.0,-62810906.0,-210658771.0,-101844875.0,84380852.0,-77931166.0,-88108819.0,-70935676.0,-118990432.0,-154720842.0,-37163885.0
-65887297.0,168729886.0,216324616.0,105931051.0,76184779.0,-115346216.0,-46217192.0,-166637363.0,-102365376.0,72154416.0,78507240.0,-80227667.0,-1421516.0,-11852110.0,-166723702.0,-67746161.0,187230443.0,200938978.0,226336417.0,27007181.0,-62810906.0,-210658771.0,-101844875.0,84380852.0,-77931166.0,-88108819.0,-70935676.0,-118990432.0,-154720842.0,-37163885.0,73222994.0
216324616.0,7581656.0,105931051.0,76184779.0,-115346216.0,-46217192.0,-166637363.0,-102365376.0,72154416.0,78507240.0,-80227667.0,-1421516.0,-11852110.0,-166723702.0,-67746161.0,187230443.0,200938978.0,226336417.0,27007181.0,-62810906.0,-210658771.0,-101844875.0,84380852.0,-77931166.0,-88108819.0,-70935676.0,-118990432.0,-154720842.0,-37163885.0,73222994.0,168729886.0
105931051.0,-17339413.0,76184779.0,-115346216.0,-46217192.0,-166637363.0,-102365376.0,72154416.0,78507240.0,-80227667.0,-1421516.0,-11852110.0,-166723702.0,-67746161.0,187230443.0,200938978.0,226336417.0,27007181.0,-62810906.0,-210658771.0,-101844875.0,84380852.0,-77931166.0,-88108819.0,-70935676.0,-118990432.0,-154720842.0,-37163885.0,73222994.0,168729886.0,7581656.0
76184779.0,-126303114.0,-115346216.0,-46217192.0,-166637363.0,-102365376.0,72154416.0,78507240.0,-80227667.0,-1421516.0,-11852110.0,-166723702.0,-67746161.0,187230443.0,200938978.0,226336417.0,27007181.0,-62810906.0,-210658771.0,-101844875.0,84380852.0,-77931166.0,-88108819.0,-70935676.0,-118990432.0,-154720842.0,-37163885.0,73222994.0,168729886.0,7581656.0,-17339413.0
-115346216.0,-128291064.0,-46217192.0,-166637363.0,-102365376.0,72154416.0,78507240.0,-80227667.0,-1421516.0,-11852110.0,-166723702.0,-67746161.0,187230443.0,200938978.0,226336417.0,27007181.0,-62810906.0,-210658771.0,-101844875.0,84380852.0,-77931166.0,-88108819.0,-70935676.0,-118990432.0,-154720842.0,-37163885.0,73222994.0,168729886.0,7581656.0,-17339413.0,-126303114.0
-46217192.0,-75133226.0,-166637363.0,-102365376.0,72154416.0,78507240.0,-80227667.0,-1421516.0,-11852110.0,-166723702.0,-67746161.0,187230443.0,200938978.0,226336417.0,27007181.0,-62810906.0,-210658771.0,-101844875.0,84380852.0,-77931166.0,-88108819.0,-70935676.0,-118990432.0,-154720842.0,-37163885.0,73222994.0,168729886.0,7581656.0,-17339413.0,-126303114.0,-128291064.0
-166637363.0,200089408.0,-102365376.0,72154416.0,78507240.0,-80227667.0,-1421516.0,-11852110.0,-166723702.0,-67746161.0,187230443.0,200938978.0,226336417.0,27007181.0,-62810906.0,-210658771.0,-101844875.0,84380852.0,-77931166.0,-88108819.0,-70935676.0,-118990432.0,-154720842.0,-37163885.0,73222994.0,168729886.0,7581656.0,-17339413.0,-126303114.0,-128291064.0,-75133226.0
-102365376.0,95903314.0,72154416.0,78507240.0,-80227667.0,-1421516.0,-11852110.0,-166723702.0,-67746161.0,187230443.0,200938978.0,226336417.0,27007181.0,-62810906.0,-210658771.0,-101844875.0,84380852.0,-77931166.0,-88108819.0,-70935676.0,-118990432.0,-154720842.0,-37163885.0,73222994.0,168729886.0,7581656.0,-17339413.0,-126303114.0,-128291064.0,-75133226.0,200089408.0
72154416.0,33234224.0,78507240.0,-80227667.0,-1421516.0,-11852110.0,-166723702.0,-67746161.0,187230443.0,200938978.0,226336417.0,27007181.0,-62810906.0,-210658771.0,-101844875.0,84380852.0,-77931166.0,-88108819.0,-70935676.0,-118990432.0,-154720842.0,-37163885.0,73222994.0,168729886.0,7581656.0,-17339413.0,-126303114.0,-128291064.0,-75133226.0,200089408.0,95903314.0
78507240.0,31593714.0,-80227667.0,-1421516.0,-11852110.0,-166723702.0,-67746161.0,187230443.0,200938978.0,226336417.0,27007181.0,-62810906.0,-210658771.0,-101844875.0,84380852.0,-77931166.0,-88108819.0,-70935676.0,-118990432.0,-154720842.0,-37163885.0,73222994.0,168729886.0,7581656.0,-17339413.0,-126303114.0,-128291064.0,-75133226.0,200089408.0,95903314.0,33234224.0
-80227667.0,-83022113.0,-1421516.0,-11852110.0,-166723702.0,-67746161.0,187230443.0,200938978.0,226336417.0,27007181.0,-62810906.0,-210658771.0,-101844875.0,84380852.0,-77931166.0,-88108819.0,-70935676.0,-118990432.0,-154720842.0,-37163885.0,73222994.0,168729886.0,7581656.0,-17339413.0,-126303114.0,-128291064.0,-75133226.0,200089408.0,95903314.0,33234224.0,31593714.0
-1421516.0,-169359986.0,-11852110.0,-166723702.0,-67746161.0,187230443.0,200938978.0,226336417.0,27007181.0,-62810906.0,-210658771.0,-101844875.0,84380852.0,-77931166.0,-88108819.0,-70935676.0,-118990432.0,-154720842.0,-37163885.0,73222994.0,168729886.0,7581656.0,-17339413.0,-126303114.0,-128291064.0,-75133226.0,200089408.0,95903314.0,33234224.0,31593714.0,-83022113.0
-11852110.0,-112876452.0,-166723702.0,-67746161.0,187230443.0,200938978.0,226336417.0,27007181.0,-62810906.0,-210658771.0,-101844875.0,84380852.0,-77931166.0,-88108819.0,-70935676.0,-118990432.0,-154720842.0,-37163885.0,73222994.0,168729886.0,7581656.0,-17339413.0,-126303114.0,-128291064.0,-75133226.0,200089408.0,95903314.0,33234224.0,31593714.0,-83022113.0,-169359986.0
-166723702.0,217936595.0,-67746161.0,187230443.0,200938978.0,226336417.0,27007181.0,-62810906.0,-210658771.0,-101844875.0,84380852.0,-77931166.0,-88108819.0,-70935676.0,-118990432.0,-154720842.0,-37163885.0,73222994.0,168729886.0,7581656.0,-17339413.0,-126303114.0,-128291064.0,-75133226.0,200089408.0,95903314.0,33234224.0,31593714.0,-83022113.0,-169359986.0,-112876452.0
-67746161.0,69291506.0,187230443.0,200938978.0,226336417.0,27007181.0,-62810906.0,-210658771.0,-101844875.0,84380852.0,-77931166.0,-88108819.0,-70935676.0,-118990432.0,-154720842.0,-37163885.0,73222994.0,168729886.0,7581656.0,-17339413.0,-126303114.0,-128291064.0,-75133226.0,200089408.0,95903314.0,33234224.0,31593714.0,-83022113.0,-169359986.0,-112876452.0,217936595.0
187230443.0,-124136840.0,200938978.0,226336417.0,27007181.0,-62810906.0,-210658771.0,-101844875.0,84380852.0,-77931166.0,-88108819.0,-70935676.0,-118990432.0,-154720842.0,-37163885.0,73222994.0,168729886.0,7581656.0,-17339413.0,-126303114.0,-128291064.0,-75133226.0,200089408.0,95903314.0,33234224.0,31593714.0,-83022113.0,-169359986.0,-112876452.0,217936595.0,69291506.0
200938978.0,-192699837.0,226336417.0,27007181.0,-62810906.0,-210658771.0,-101844875.0,84380852.0,-77931166.0,-88108819.0,-70935676.0,-118990432.0,-154720842.0,-37163885.0,73222994.0,168729886.0,7581656.0,-17339413.0,-126303114.0,-128291064.0,-75133226.0,200089408.0,95903314.0,33234224.0,31593714.0,-83022113.0,-169359986.0,-112876452.0,217936595.0,69291506.0,-124136840.0
226336417.0,-9671084.0,27007181.0,-62810906.0,-210658771.0,-101844875.0,84380852.0,-77931166.0,-88108819.0,-70935676.0,-118990432.0,-154720842.0,-37163885.0,73222994.0,168729886.0,7581656.0,-17339413.0,-126303114.0,-128291064.0,-75133226.0,200089408.0,95903314.0,33234224.0,31593714.0,-83022113.0,-169359986.0,-112876452.0,217936595.0,69291506.0,-124136840.0,-192699837.0
27007181.0,-108802513.0,-62810906.0,-210658771.0,-101844875.0,84380852.0,-77931166.0,-88108819.0,-70935676.0,-118990432.0,-154720842.0,-37163885.0,73222994.0,168729886.0,7581656.0,-17339413.0,-126303114.0,-128291064.0,-75133226.0,200089408.0,95903314.0,33234224.0,31593714.0,-83022113.0,-169359986.0,-112876452.0,217936595.0,69291506.0,-124136840.0,-192699837.0,-9671084.0
-62810906.0,-37824441.0,-210658771.0,-101844875.0,84380852.0,-77931166.0,-88108819.0,-70935676.0,-118990432.0,-154720842.0,-37163885.0,73222994.0,168729886.0,7581656.0,-17339413.0,-126303114.0,-128291064.0,-75133226.0,200089408.0,95903314.0,33234224.0,31593714.0,-83022113.0,-169359986.0,-112876452.0,217936595.0,69291506.0,-124136840.0,-192699837.0,-9671084.0,-108802513.0
-210658771.0,161257088.0,-101844875.0,84380852.0,-77931166.0,-88108819.0,-70935676.0,-118990432.0,-154720842.0,-37163885.0,73222994.0,168729886.0,7581656.0,-17339413.0,-126303114.0,-128291064.0,-75133226.0,200089408.0,95903314.0,33234224.0,31593714.0,-83022113.0,-169359986.0,-112876452.0,217936595.0,69291506.0,-124136840.0,-192699837.0,-9671084.0,-108802513.0,-37824441.0
-101844875.0,195211845.0,84380852.0,-77931166.0,-88108819.0,-70935676.0,-118990432.0,-154720842.0,-37163885.0,73222994.0,168729886.0,7581656.0,-17339413.0,-126303114.0,-128291064.0,-75133226.0,200089408.0,95903314.0,33234224.0,31593714.0,-83022113.0,-169359986.0,-112876452.0,217936595.0,69291506.0,-124136840.0,-192699837.0,-9671084.0,-108802513.0,-37824441.0,161257088.0
84380852.0,16638169.0,-77931166.0,-88108819.0,-70935676.0,-118990432.0,-154720842.0,-37163885.0,73222994.0,168729886.0,7581656.0,-17339413.0,-126303114.0,-128291064.0,-75133226.0,200089408.0,95903314.0,33234224.0,31593714.0,-83022113.0,-169359986.0,-112876452.0,217936595.0,69291506.0,-124136840.0,-192699837.0,-9671084.0,-108802513.0,-37824441.0,161257088.0,195211845.0
-77931166.0,23406371.0,-88108819.0,-70935676.0,-118990432.0,-154720842.0,-37163885.0,73222994.0,168729886.0,7581656.0,-17339413.0,-126303114.0,-128291064.0,-75133226.0,200089408.0,95903314.0,33234224.0,31593714.0,-83022113.0,-169359986.0,-112876452.0,217936595.0,69291506.0,-124136840.0,-192699837.0,-9671084.0,-108802513.0,-37824441.0,161257088.0,195211845.0,16638169.0
-88108819.0,-44101838.0,-70935676.0,-118990432.0,-154720842.0,-37163885.0,73222994.0,168729886.0,7581656.0,-17339413.0,-126303114.0,-128291064.0,-75133226.0,200089408.0,95903314.0,33234224.0,31593714.0,-83022113.0,-169359986.0,-112876452.0,217936595.0,69291506.0,-124136840.0,-192699837.0,-9671084.0,-108802513.0,-37824441.0,161257088.0,195211845.0,16638169.0,23406371.0
-70935676.0,-122833157.0,-118990432.0,-154720842.0,-37163885.0,73222994.0,168729886.0,7581656.0,-17339413.0,-126303114.0,-128291064.0,-75133226.0,200089408.0,95903314.0,33234224.0,31593714.0,-83022113.0,-169359986.0,-112876452.0,217936595.0,69291506.0,-124136840.0,-192699837.0,-9671084.0,-108802513.0,-37824441.0,161257088.0,195211845.0,16638169.0,23406371.0,-44101838.0
-118990432.0,50863849.0,-154720842.0,-37163885.0,73222994.0,168729886.0,7581656.0,-17339413.0,-126303114.0,-128291064.0,-75133226.0,200089408.0,95903314.0,33234224.0,31593714.0,-83022113.0,-169359986.0,-112876452.0,217936595.0,69291506.0,-124136840.0,-192699837.0,-9671084.0,-108802513.0,-37824441.0,161257088.0,195211845.0,16638169.0,23406371.0,-44101838.0,-122833157.0
